	Marker - Bat Handle			Marker - Bat Hands			Marker - Bat COM			Marker - Bat Top Cap			Marker - Bat Bottom Cap			Virtual Marker - End of Bat			Virtual Marker - Center of Bat		
	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
Index	Series	Series	Series	Series	Series	Series	Series	Series	Series	Series	Series	Series	Series	Series	Series	Series	Series	Series	Series	Series	Series
559	-502.606049	345.934509	1273.898926	-394.02652	592.886963	1538.467896	-335.021973	718.304443	1676.056641	-269.993774	876.254822	1854.126221	-325.176422	842.988037	1899.392334	-297.585114	859.621399	1876.759277	-400.095581	602.777954	1575.329102
560	-497.998016	342.400269	1270.411987	-393.483734	590.901611	1535.244385	-336.58078	717.119873	1672.989502	-274.192322	876.00824	1851.161255	-329.496307	842.416992	1896.08313	-301.84433	859.212585	1873.622192	-399.921173	600.806396	1572.01709
561	-493.198181	338.770996	1266.782227	-392.946472	588.819397	1531.882324	-338.239288	715.830078	1669.777466	-278.607788	875.655457	1848.048706	-334.026154	841.716797	1892.61377	-306.316956	858.686157	1870.331177	-399.757568	598.728577	1568.556763
562	-488.190796	335.047668	1263.007446	-392.409912	586.632507	1528.373535	-339.998688	714.426392	1666.413208	-283.246094	875.186646	1844.777588	-338.768829	840.874084	1888.974854	-311.007477	858.030334	1866.876221	-399.599121	596.539001	1564.941895
563	-482.961121	331.23111	1259.088013	-391.870056	584.33313	1524.710205	-341.859955	712.900513	1662.889282	-288.113159	874.591675	1841.336914	-343.728668	839.877258	1885.157227	-315.920929	857.234436	1863.24707	-399.44101	594.232788	1561.167603
564	-477.495422	327.32135	1255.024658	-391.323975	581.914795	1520.884766	-343.822845	711.243713	1659.19812	-293.214539	873.859619	1837.716919	-348.912262	838.716919	1881.1521	-321.063416	856.288269	1859.43457	-399.279419	591.80481	1557.229614
565	-471.779541	323.317841	1250.818359	-390.768829	579.371704	1516.890991	-345.885651	709.446594	1655.332153	-298.555786	872.978699	1833.910034	-354.327545	837.384949	1876.950806	-326.441681	855.181824	1855.43042	-399.110596	589.249878	1553.12439
566	-465.799133	319.219971	1246.469482	-390.201324	576.69751	1512.723389	-348.044891	707.498901	1651.28418	-304.142151	871.936096	1829.910156	-359.980804	835.871399	1872.543945	-332.061462	853.903748	1851.227051	-398.930298	586.56189	1548.848267
567	-459.539368	315.026886	1241.978149	-389.616486	573.884888	1508.378296	-350.296326	705.390442	1647.047363	-309.977417	870.716919	1825.710938	-365.874542	834.161743	1867.918945	-337.925964	852.439331	1846.814941	-398.732666	583.733093	1544.396484
568	-452.986298	310.737061	1237.343506	-389.007233	570.924988	1503.852661	-352.635864	703.111572	1642.615112	-316.06311	869.303772	1821.304077	-372.008698	832.238098	1863.060669	-344.035889	850.770935	1842.182373	-398.511078	580.754028	1539.762939
569	-446.129852	306.348419	1232.564209	-388.365356	567.809204	1499.144287	-355.060364	700.653015	1637.981812	-322.398376	867.677917	1816.679321	-378.383636	830.082214	1857.953491	-350.391022	848.880066	1837.316406	-398.260437	577.614258	1534.940308
570	-438.966339	301.858612	1227.638184	-387.683289	564.531921	1494.251343	-357.566528	698.004639	1633.141968	-328.980835	865.820923	1811.825317	-385.001373	827.676697	1852.582153	-356.991089	846.74884	1832.203735	-397.978699	574.303772	1529.921021
571	-431.496796	297.265747	1222.564087	-386.954712	561.089844	1489.172363	-360.150452	695.154724	1628.090698	-335.8078	863.714966	1806.730713	-391.8638	825.004028	1846.931763	-363.835815	844.359497	1826.831299	-397.66629	570.812622	1524.697754
572	-423.718781	292.56955	1217.341553	-386.172302	557.479187	1483.90564	-362.807373	692.090088	1622.822388	-342.877869	861.342407	1801.384888	-398.971588	822.045288	1840.986694	-370.924713	841.693848	1821.185791	-397.321747	567.131714	1519.263672
573	-415.621063	287.772095	1211.97229	-385.325836	553.693115	1478.448608	-365.531677	688.797546	1617.331177	-350.190674	858.685425	1795.778564	-406.325348	818.781006	1834.731567	-378.257996	838.733215	1815.255005	-396.939545	563.252625	1513.613647
574	-407.186157	282.877197	1206.460083	-384.402191	549.722107	1472.798096	-368.317841	685.264771	1611.61084	-357.746704	855.725159	1789.901855	-413.927094	815.192017	1828.150513	-385.836914	835.458557	1809.026245	-396.511536	559.167847	1507.743164
575	-398.394226	277.890137	1200.811646	-383.387604	545.556519	1466.95105	-371.160736	681.480774	1605.655884	-365.546143	852.440918	1783.743042	-421.779816	811.259766	1821.228516	-393.662964	831.850342	1802.485718	-396.028595	554.870239	1501.648682
576	-389.225098	272.817902	1195.035645	-382.268585	541.187439	1460.904663	-374.056152	677.435364	1599.461426	-373.588745	848.810669	1777.288086	-429.886322	806.965759	1813.949585	-401.737518	827.888245	1795.618774	-395.481323	550.353088	1495.327271
577	-379.658752	267.669189	1189.143188	-381.031677	536.606934	1454.656738	-376.999084	673.117554	1593.022705	-381.873718	844.81189	1770.521362	-438.246979	802.289185	1806.297119	-410.060333	823.550537	1788.40918	-394.859528	545.609863	1488.776123
578	-369.673889	262.454193	1183.147705	-379.66333	531.809204	1448.2052	-379.983521	668.515808	1586.335205	-390.399963	840.42157	1763.42627	-446.857941	797.205017	1798.252686	-418.628967	818.813293	1780.839478	-394.151428	540.633728	1481.99353
579	-359.247375	257.185059	1177.064819	-378.149231	526.789673	1441.549194	-383.002747	663.619019	1579.394775	-399.166199	835.615356	1755.986816	-455.7117	791.68512	1789.796143	-427.438965	813.650208	1772.891479	-393.34317	535.417664	1474.978149
580	-348.353149	251.876404	1170.912598	-376.473755	521.544434	1434.689453	-386.049744	658.418091	1572.197876	-408.16925	830.366943	1748.187012	-464.79776	785.699341	1780.90564	-436.483521	808.033142	1764.546387	-392.418335	529.954773	1467.729492
581	-336.962738	246.545837	1164.712524	-374.61908	516.068726	1427.628784	-389.116455	652.90564	1564.741211	-417.403015	824.647705	1740.010254	-474.102814	779.216675	1771.557739	-445.75293	801.93219	1755.784058	-391.357819	524.239014	1460.248291
582	-325.046356	241.213959	1158.489014	-372.565948	510.357117	1420.371948	-392.192566	647.073303	1557.019775	-426.858093	818.42688	1731.437256	-483.610931	772.205139	1761.728394	-455.234528	795.315979	1746.582886	-390.140442	518.265015	1452.536011
583	-312.572418	235.904083	1152.269775	-370.294647	504.405212	1412.924683	-395.264648	640.909546	1549.026123	-436.521912	811.671753	1722.446045	-493.303314	764.632935	1751.393188	-464.912628	788.152344	1736.919678	-388.742523	512.028198	1444.594727
584	-299.508331	230.641785	1146.085083	-367.786041	498.210266	1405.293457	-398.31604	634.398987	1540.750854	-446.379883	804.348938	1713.012207	-503.158844	756.467712	1740.526978	-474.769348	780.408325	1726.769531	-387.138824	505.525055	1436.427246
585	-285.823639	225.454102	1139.967896	-365.021942	491.770325	1397.484131	-401.32666	627.522583	1532.181885	-456.414612	796.425781	1703.109619	-513.152588	747.676086	1729.104126	-484.7836	772.050964	1716.106812	-385.303619	498.752533	1428.037354
586	-271.494843	220.36908	1133.953491	-361.983032	485.083771	1389.501465	-404.272522	620.257935	1523.30481	-466.606018	787.870789	1692.711426	-523.255737	738.223328	1717.098633	-494.930878	763.047058	1704.905029	-383.21286	491.708069	1419.429321
587	-256.507385	215.41571	1128.079956	-358.648438	478.149078	1381.350098	-407.126465	612.580078	1514.104004	-476.931274	778.652832	1681.789551	-533.434448	728.072266	1704.484619	-505.182861	753.362549	1693.137085	-380.845123	484.38913	1410.608521
588	-240.853333	210.624756	1122.38623	-354.997375	470.966034	1373.035156	-409.85791	604.462524	1504.562744	-487.36438	768.740112	1670.314575	-543.649536	717.184387	1691.236572	-515.506958	742.962219	1680.775635	-378.180145	476.793488	1401.580933
589	-224.529602	206.029053	1116.911865	-351.011108	463.537201	1364.563232	-412.433899	595.877502	1494.664673	-497.874207	758.099548	1658.256348	-553.855591	705.520386	1677.329468	-525.864929	731.809937	1667.792969	-375.197266	468.919495	1392.352417
590	-207.538757	201.663025	1111.696533	-346.673981	455.868256	1355.942261	-414.82019	586.798218	1484.394897	-508.42334	746.696106	1645.583374	-564	693.039612	1662.738159	-536.21167	719.867859	1654.160767	-371.875214	460.765442	1382.928711
591	-189.890015	197.563477	1106.781128	-341.972198	447.967163	1347.181396	-416.983337	577.202454	1473.742432	-518.967224	734.492371	1632.263306	-574.022095	679.700989	1647.437988	-546.494629	707.09668	1639.850586	-368.192322	452.330078	1373.315796
592	-171.60025	193.770935	1102.208618	-336.892426	439.84314	1338.289795	-418.891235	567.073425	1462.701538	-529.453064	721.448059	1618.262817	-583.852661	665.463989	1631.404785	-556.652832	693.456055	1624.83374	-364.126556	443.613495	1363.52124
593	-152.695465	190.33075	1098.023193	-331.421173	431.505554	1329.275513	-420.510559	556.3974	1451.268311	-539.820251	707.521545	1603.548828	-593.414063	650.289124	1614.615601	-566.617188	678.905334	1609.082275	-359.656311	434.618042	1353.552734
594	-133.210968	187.292725	1094.26709	-325.544189	422.963928	1320.147095	-421.804077	545.161377	1439.437134	-550.000916	692.671021	1588.088623	-602.619873	634.139282	1597.049194	-576.310364	663.405151	1592.568848	-354.760681	425.348938	1343.417969
595	-113.187248	184.710205	1090.97998	-319.246033	414.228027	1310.912842	-422.729797	533.352234	1427.20105	-559.919434	676.856201	1571.852295	-611.375244	616.979126	1578.686279	-585.647339	646.917664	1575.269287	-349.417297	415.813934	1333.124634
596	-92.663986	182.638245	1088.196533	-312.509766	405.308258	1301.580811	-423.242249	520.959412	1414.553467	-569.491638	660.03772	1554.812012	-619.576294	598.776794	1559.509766	-594.533936	629.407288	1557.160889	-343.598969	406.022766	1322.678711
597	-71.68029	181.13205	1085.946777	-305.318237	396.216522	1292.159058	-423.293274	507.975952	1401.489258	-578.623901	642.176575	1536.943848	-627.110718	579.503723	1539.505615	-602.86731	610.840149	1538.224731	-337.273773	395.986084	1312.085693
598	-50.280331	180.246063	1084.256592	-297.654449	386.966217	1282.656494	-422.830811	494.398438	1388.005127	-587.211487	623.235107	1518.227295	-633.85791	559.135559	1518.664185	-610.534729	591.185303	1518.445801	-330.407532	385.715668	1301.351196
599	-28.51824	180.034271	1083.149536	-289.500458	377.570404	1273.081665	-421.79895	480.22699	1374.10022	-595.138367	603.17865	1498.647339	-639.690674	537.654297	1496.980591	-617.414551	570.416443	1497.813965	-322.9664	375.225342	1290.481689
600	-6.45889	180.549347	1082.647217	-280.836639	368.041138	1263.44165	-420.137939	465.465149	1359.776489	-602.277283	581.976624	1478.194214	-644.47522	515.048523	1474.455566	-623.376221	548.512573	1476.324951	-314.917572	364.530975	1279.486084
601	15.82282	181.840179	1082.768799	-271.64267	358.391785	1253.743286	-417.784363	450.1203	1345.039551	-608.490112	559.604126	1456.865112	-648.072998	491.314148	1451.095947	-628.281555	525.459106	1453.980469	-306.22937	353.649628	1268.374634
602	38.242378	183.949493	1083.529419	-261.898987	348.638672	1243.994385	-414.670532	434.202576	1329.897583	-613.629395	536.045227	1434.665283	-650.341431	466.456177	1426.914551	-631.985413	501.250702	1430.789917	-296.871521	342.600098	1257.159668
603	60.706181	186.912384	1084.938477	-251.58667	338.800598	1234.203613	-410.72406	417.725281	1314.361816	-617.539978	511.294861	1411.608643	-651.133179	440.490051	1401.932007	-634.336548	475.892456	1406.770386	-286.815186	331.402435	1245.854492
604	83.113083	190.756073	1086.997192	-240.687744	328.898376	1224.380493	-405.868286	400.707153	1298.447876	-620.060181	485.360474	1387.718994	-650.293457	413.443604	1376.17627	-635.176819	449.402039	1381.947632	-276.03186	320.079041	1234.472412
605	105.356506	195.500214	1089.698853	-229.184387	318.954193	1214.535645	-400.021057	383.170776	1282.174927	-621.022522	458.262024	1363.028076	-647.660156	385.358093	1349.684204	-634.341309	421.810059	1356.356201	-264.492401	308.655121	1223.027466
606	127.326332	201.156586	1093.027466	-217.058441	308.991852	1204.678955	-393.094666	365.141968	1265.56543	-620.25415	430.032776	1337.576904	-643.062866	356.290894	1322.501343	-631.658508	393.161835	1330.039185	-252.166077	297.15921	1211.533325
607	148.909515	207.727203	1096.958496	-204.290436	299.036407	1194.82019	-384.995728	346.651123	1248.644043	-617.577271	400.720032	1311.415405	-636.324219	326.317505	1294.684204	-626.950745	363.518768	1303.049805	-239.020615	285.622986	1200.00415
608	169.991119	215.20285	1101.458496	-190.859467	289.113739	1184.968262	-375.627014	327.734131	1231.439209	-612.810852	370.386658	1284.60376	-627.261353	295.532043	1266.300537	-620.036072	332.959351	1275.452148	-225.022491	274.081116	1188.455322
609	190.455597	223.562561	1106.486206	-176.742737	279.250214	1175.132568	-364.88855	308.436157	1213.984985	-605.773926	339.113342	1257.213135	-615.689453	264.048157	1237.43042	-610.731689	301.58075	1247.321777	-210.138046	262.571655	1176.904053
610	210.189362	232.774292	1111.992065	-161.91629	269.473816	1165.324463	-352.680725	288.814087	1196.321777	-596.288513	307.001099	1229.32666	-601.425659	231.999023	1208.166382	-598.857056	269.500061	1218.746582	-194.333847	251.137177	1165.369385
611	229.083191	242.795715	1117.920898	-146.355316	259.81543	1155.557861	-338.90564	268.937378	1178.496216	-584.182495	274.172241	1201.039307	-584.297119	199.536682	1178.615112	-584.239807	236.854462	1189.827271	-177.578323	239.825089	1153.874146
612	247.03418	253.574463	1124.212036	-130.033661	250.309448	1145.848022	-323.467651	248.887207	1160.561279	-569.290955	240.771118	1172.459229	-564.148193	166.831848	1148.897583	-566.719604	203.801483	1160.678467	-159.842728	228.687973	1142.445313
613	263.947235	265.04834	1130.799927	-112.924263	240.994385	1136.211548	-306.275757	228.756653	1142.576172	-551.458008	206.963501	1143.706787	-540.844238	134.07312	1119.148193	-546.151123	170.518311	1131.42749	-141.101944	217.783325	1131.113647
614	279.736023	277.145905	1137.614258	-95.001282	231.914124	1126.667725	-287.24646	208.651733	1124.607788	-530.539001	172.936646	1114.913818	-514.270264	101.469177	1089.51416	-522.404602	137.202911	1102.213989	-121.334282	207.174408	1119.914185
615	294.324585	289.786346	1144.579712	-76.243156	223.118408	1117.240601	-266.306519	188.692078	1106.72998	-506.403625	138.899292	1086.223633	-484.333099	69.248352	1060.156494	-495.368378	104.073822	1073.190063	-100.521889	196.930084	1108.884888
616	307.649292	302.881073	1151.616455	-56.633759	214.663086	1107.959106	-243.395203	169.009888	1089.022705	-478.940002	105.080078	1057.79126	-450.968597	37.656979	1031.248779	-464.954285	71.36853	1044.52002	-78.652489	187.124802	1098.068237
617	319.66098	316.335358	1158.640869	-36.16272	206.608704	1098.855957	-218.467163	149.747925	1071.572266	-448.058716	71.726677	1029.781982	-414.151093	6.95667	1002.97699	-431.104919	39.341675	1016.379517	-55.721947	177.838516	1087.510254
618	330.326721	330.049072	1165.56665	-14.8252	199.01947	1089.966553	-191.496704	131.057434	1054.4729	-413.69751	39.103642	1002.37085	-373.902557	-22.58209	975.536499	-393.800018	8.260776	988.953674	-31.73662	169.154922	1077.260132
619	339.631592	343.917664	1172.307373	7.37622	191.962219	1081.327271	-162.482635	113.096916	1037.830078	-375.826355	7.4906	975.741882	-330.303619	-50.684689	949.130127	-353.065002	-21.597044	962.436035	-6.716719	161.160309	1067.371704
620	347.579742	357.834808	1178.776733	30.4303	185.506714	1072.977051	-131.452667	96.030327	1021.75647	-334.451721	-22.82007	950.085815	-283.502472	-77.080811	923.964722	-308.977081	-49.950443	937.025269	19.301329	153.942184	1057.901001
621	354.19519	371.695831	1184.889404	54.314209	179.725769	1064.957397	-98.467293	80.024292	1006.369934	-289.621521	-51.527222	925.597717	-233.720367	-101.510803	900.247559	-261.670929	-76.519012	912.922607	46.262157	147.588425	1048.906006
622	359.522247	385.40155	1190.561523	78.989838	174.69519	1057.314209	-63.624451	65.245789	991.790222	-241.429871	-78.325317	902.473877	-181.255005	-123.73468	878.182129	-211.342438	-101.029999	890.328003	74.089905	142.185776	1040.444824
623	363.625916	398.862305	1195.714966	104.399437	170.492737	1050.098633	-27.063049	51.859009	978.138062	-190.020813	-102.908203	880.907593	-126.484039	-143.540161	857.963379	-158.252426	-123.224182	869.435486	102.686722	137.819046	1032.575195
624	366.591797	412.001556	1200.281006	130.461609	167.195557	1043.365112	11.03448	40.022282	965.533264	-135.592651	-124.975098	861.083618	-69.869049	-160.747864	839.770142	-102.73085	-142.861481	850.42688	131.930481	134.570038	1025.354004
625	368.525421	424.758759	1204.204346	157.069641	164.879639	1037.17041	50.440979	29.883539	954.091614	-78.402802	-144.236328	843.172607	-11.95459	-175.212585	823.753174	-45.178699	-159.724457	833.462891	161.673355	132.517151	1018.833618
626	369.550171	437.090759	1207.447266	184.092072	163.617554	1031.57251	90.884949	21.575621	943.921753	-18.77173	-160.421387	827.323975	46.64185	-186.826538	810.024658	13.935059	-173.623962	818.674316	191.742615	131.733398	1013.060791
627	369.80423	448.972015	1209.991089	211.374573	163.476685	1026.628662	132.054535	15.21246	935.121155	42.913509	-173.286743	813.660767	105.251007	-195.528564	798.658569	74.08226	-184.407654	806.159668	221.943222	132.282181	1008.075378
628	369.436035	460.394012	1211.838745	238.744049	164.516235	1022.393555	173.605804	10.88538	927.772278	104.333328	-182.888992	802.596375	163.673386	-200.702866	789.700989	134.003357	-191.795929	796.148682	251.719696	134.299042	1003.993713
629	368.59845	471.364197	1213.014893	266.014648	166.78418	1018.916199	215.175415	8.65863	921.937805	164.774933	-189.321411	794.15448	221.743698	-202.309875	783.063721	193.259308	-195.815643	788.609131	280.928864	137.774277	1000.812012
630	367.441498	481.904449	1213.563599	292.99469	170.314697	1016.237854	256.3974	8.56702	917.656372	224.093658	-192.666061	788.233521	279.27124	-200.505157	778.624268	251.682449	-196.585602	783.428894	309.561981	142.659424	998.496277
631	366.102478	492.048035	1213.545166	319.496063	175.125244	1014.388794	296.925964	10.61383	914.939636	282.144928	-193.004913	784.731506	336.065491	-195.444153	776.259888	309.105194	-194.224533	780.495728	337.603821	148.911743	997.020447
632	364.694519	501.83548	1213.030029	345.349243	181.213745	1013.385315	336.466125	14.77075	913.772339	338.78421	-190.420013	783.546753	391.935852	-187.282333	775.847778	365.360016	-188.851181	779.697266	365.027252	156.492157	996.363647
633	363.292816	511.307648	1212.091309	370.423584	188.557251	1013.227417	374.808044	20.98114	914.11322	393.866913	-184.993347	784.577332	446.69162	-176.175217	777.265442	420.279266	-180.584274	780.921387	391.786041	165.36171	996.506348
634	361.923309	520.497681	1210.795044	394.642273	197.113159	1013.899414	411.842651	29.16724	915.900269	447.248413	-176.806946	787.721558	500.142212	-162.278259	780.390137	473.695313	-169.542603	784.055847	417.809296	175.477539	997.425476
635	360.571075	529.42804	1209.195557	417.977234	206.82428	1015.37262	447.547424	39.23761	919.058105	498.784088	-165.942825	792.877502	552.096985	-145.746964	785.099121	525.440552	-155.844894	788.988342	443.005829	186.791565	999.091919
636	359.208405	538.111694	1207.336182	440.429871	217.625305	1017.609131	481.953064	51.097172	923.505005	548.329468	-152.483017	799.943542	602.365479	-126.736809	791.269836	575.347473	-139.609909	795.606689	467.277924	199.2509	1001.471436
637	357.809021	546.551147	1205.252563	462.014832	229.449646	1020.565979	515.11499	64.655327	929.156799	595.739807	-136.509521	808.817749	650.756836	-105.403275	798.779541	623.248352	-120.956398	803.798645	490.528687	212.797363	1004.525574
638	356.340729	554.732544	1202.97229	482.749207	242.232788	1024.197998	547.092407	79.832581	935.930481	640.870667	-118.104324	819.398376	697.080688	-81.90184	807.505676	668.975708	-100.003082	813.452026	512.658203	227.364731	1008.212158
639	354.765625	562.624756	1200.515747	502.648743	255.914734	1028.460449	577.933411	96.560417	943.746033	683.577393	-97.349487	831.583618	741.146301	-56.388	817.325439	712.361877	-76.868744	824.454529	533.563782	242.877975	1012.485107
640	353.054657	570.185913	1197.904053	521.727966	270.441345	1033.309448	607.667542	114.780457	952.527283	724.115356	-74.342163	845.227539	782.720276	-29.017151	828.135254	753.417847	-51.679657	836.681396	553.236267	259.253113	1017.292725
641	351.197998	577.368896	1195.163086	539.999695	285.762573	1038.705811	636.304382	134.440186	962.201538	763.831665	-49.209049	860.067017	821.532776	0.05267	839.888428	792.68219	-24.57819	849.977722	571.940125	276.395355	1022.570374
642	349.20636	584.123779	1192.326782	557.47113	301.829102	1044.617188	663.834045	155.490784	972.699646	802.570801	-21.977539	876.015381	857.769592	30.6546	852.487915	830.170166	4.338531	864.251648	589.688293	294.23114	1028.289185
643	347.109039	590.399658	1189.439087	574.137939	318.590637	1051.018555	690.227722	177.884399	983.954834	840.151733	7.31665	892.984619	891.595886	62.63055	865.846313	865.873779	34.973598	879.415466	606.491394	312.686615	1034.427246
644	344.94989	596.147644	1186.555298	589.985291	335.996582	1057.891602	715.439819	201.572205	995.901428	876.380493	38.628361	910.882202	923.149597	95.826477	879.88446	899.765015	67.227417	895.383362	622.357422	331.687531	1040.96936
645	342.78302	601.324219	1183.741699	604.992432	353.997314	1065.222656	739.411438	226.503174	1008.474182	911.060181	71.902039	929.609497	952.540222	130.09259	894.531616	931.800232	100.997314	912.070557	637.291626	351.160767	1047.906128
646	340.66864	605.894653	1181.074707	619.138855	372.544983	1073.002441	762.075439	252.621643	1021.609619	943.999634	107.069946	949.062866	979.850769	165.283142	909.72699	961.925171	136.176544	929.394958	651.296875	371.035614	1055.234863
647	338.669617	609.835388	1178.639771	632.407593	391.593506	1081.224731	783.361633	279.865234	1035.247314	975.0177	144.049622	969.133301	1005.140808	201.258362	925.419861	990.079224	172.653992	947.276611	664.374451	391.24469	1062.95813
648	336.848572	613.137085	1176.529053	644.786072	411.098816	1089.884399	803.19989	308.162842	1049.329346	1003.94873	182.741028	989.706665	1028.45166	237.885437	941.56958	1016.200195	210.313232	965.638123	676.524353	411.725159	1071.083618
649	335.266052	615.807251	1174.837646	656.264587	431.018433	1098.974854	821.523132	337.432922	1063.797852	1030.645874	223.024292	1010.665771	1049.812012	275.04071	958.145752	1040.228882	249.032501	984.405762	687.747437	432.419891	1079.621704
650	333.978638	617.873169	1173.65918	666.834839	451.310852	1108.487061	838.269592	367.582764	1078.593506	1054.983765	264.75708	1031.892944	1069.242676	312.611267	975.127075	1062.113159	288.684174	1003.51001	698.045898	453.278687	1088.584595
651	333.036743	619.383057	1173.079834	676.488403	471.934082	1118.407715	853.385803	398.507996	1093.654297	1076.859253	307.772522	1053.272461	1086.762695	350.497986	992.501038	1081.811035	329.135254	1022.886719	707.423889	474.259155	1097.983276
652	332.483093	620.405884	1173.172607	685.21698	492.843323	1128.718262	866.829895	430.092224	1108.917236	1096.194214	351.880005	1074.693726	1102.392822	388.61792	1010.261902	1099.293457	370.248962	1042.477783	715.888245	495.327423	1107.825195
653	332.351898	621.028259	1173.993164	693.01416	513.990051	1139.394409	878.574768	462.207458	1124.322021	1112.936646	396.866333	1096.055664	1116.15625	426.905518	1028.407471	1114.546387	411.885925	1062.231567	723.449097	516.457092	1118.112427
654	332.668152	621.350586	1175.577271	699.877136	535.321289	1150.407715	888.609436	494.714172	1139.8125	1127.064697	442.498962	1117.270752	1128.080322	465.311523	1046.934814	1127.57251	453.905243	1082.102783	730.120361	537.62793	1128.839966
655	333.447906	621.480957	1177.938721	705.809143	556.780579	1161.727295	896.940735	527.463257	1155.340454	1138.587769	488.533447	1138.268433	1138.19458	503.800842	1065.836182	1138.391113	496.167145	1102.052246	735.919556	558.824036	1139.995483
656	334.698425	621.53009	1181.070557	710.821289	578.308594	1173.321655	903.595032	560.301025	1170.86792	1147.547363	534.721619	1158.999146	1146.530518	542.348633	1085.094727	1147.03894	538.535156	1122.046875	740.868713	580.032593	1151.558716
657	336.419159	621.605591	1184.947754	714.93396	599.845154	1185.159546	908.617493	593.075989	1186.369141	1154.01355	580.820374	1179.435303	1153.118164	580.935059	1104.681396	1153.565918	580.877686	1142.05835	744.992493	601.241638	1163.503052
658	338.602478	621.807312	1189.531982	718.176208	621.331543	1197.213257	912.070862	625.645691	1201.830444	1158.081177	626.601074	1199.570435	1157.98999	619.538818	1124.553955	1158.035645	623.069946	1162.062256	748.319031	622.438599	1175.797119
659	341.234558	622.223694	1194.776001	720.584045	642.712158	1209.459961	914.030334	657.881714	1217.249146	1159.863403	671.857666	1219.416382	1161.183594	658.132263	1144.659668	1160.523438	664.994995	1182.038086	750.878967	643.609314	1188.407104
660	344.295471	622.930298	1200.626953	722.196899	663.936523	1221.881348	914.579407	689.673767	1232.631592	1159.486694	716.412476	1238.998779	1162.741455	696.677856	1164.940796	1161.114014	706.545166	1201.969849	752.704773	664.737732	1201.298462
661	347.758118	623.98999	1207.028076	723.054688	684.960571	1234.462402	913.804871	720.931274	1247.990845	1157.082764	760.119446	1258.352783	1162.711426	735.126221	1185.3396	1159.897095	747.622803	1221.846191	753.827576	685.806396	1214.437134
662	351.58728	625.453857	1213.921265	723.19519	705.746948	1247.188965	911.790588	751.583191	1263.343994	1152.782593	802.86377	1277.518555	1161.142822	773.414917	1205.802368	1156.962646	788.139343	1241.660522	754.274963	706.796631	1227.790894
663	355.738495	627.361084	1221.24939	722.651611	726.264648	1260.047241	908.614075	781.576416	1278.708008	1146.711426	844.560913	1296.536133	1158.083984	811.469971	1226.282959	1152.397705	828.015442	1261.409546	754.068115	727.688293	1241.329468
664	360.158142	629.73822	1228.958008	721.450256	746.488647	1273.021851	904.342224	810.874023	1294.096924	1138.984009	885.152161	1315.440918	1153.579346	849.208496	1246.742065	1146.281616	867.180359	1281.091553	753.21991	748.45929	1255.02478
665	364.785522	632.599731	1236.995972	719.60907	766.399292	1286.096313	899.031555	839.452332	1309.518555	1129.702759	924.60144	1334.261475	1147.670898	886.540222	1267.149902	1138.686768	905.570862	1300.705688	751.736145	769.085266	1268.85083
666	369.55423	635.94812	1245.312866	717.137695	785.981201	1299.252563	892.728088	867.298584	1324.974487	1118.957642	962.889282	1353.017578	1140.395264	923.371338	1287.486328	1129.676392	943.13031	1320.251953	749.615295	789.539185	1282.782349
667	374.391052	639.772583	1253.859863	714.039307	805.22168	1312.469971	885.468323	894.407532	1340.459595	1106.825806	1000.00708	1371.718994	1131.77832	959.608704	1307.740845	1119.302124	979.807861	1339.729858	746.846558	809.790222	1296.7948
668	379.218933	644.04541	1262.587402	710.312561	824.109497	1325.726196	877.280579	920.778442	1355.963501	1093.373169	1035.953003	1390.367188	1121.835449	995.161743	1327.91333	1107.60437	1015.557373	1359.140259	743.411621	829.801392	1310.86377
669	383.964386	648.720947	1271.440552	705.954651	842.634277	1338.999268	868.18866	946.410767	1371.470093	1078.657349	1070.728516	1408.957764	1110.574219	1029.943359	1348.012451	1094.615723	1050.335938	1378.485107	739.2901	849.528442	1324.962891
670	388.565979	653.740479	1280.361084	700.963745	860.786133	1352.268921	858.213928	971.301514	1386.958984	1062.732056	1104.336426	1427.482422	1098.002686	1063.874512	1368.049561	1080.36731	1084.105469	1397.765991	734.466614	868.922974	1339.063477
671	392.979553	659.043701	1289.295532	695.340942	878.553528	1365.517334	847.379333	995.444946	1402.408813	1045.648315	1136.778442	1445.931396	1084.138916	1096.888672	1388.032471	1064.893677	1116.833496	1416.981934	728.936646	887.938599	1353.138794
672	397.180359	664.578003	1298.201904	689.091003	895.922241	1378.728516	835.709778	1018.83252	1417.799072	1027.457642	1168.052246	1464.293579	1069.016602	1128.932373	1407.963989	1048.237183	1148.49231	1436.128784	722.70874	906.535156	1367.165283
673	401.158661	670.30249	1307.051636	682.223083	912.875549	1391.888184	823.233826	1041.45459	1433.112305	1008.213013	1198.151367	1482.557251	1052.686035	1159.963623	1427.841431	1030.449585	1179.057495	1455.199341	715.804077	924.679993	1381.125488
674	404.911407	676.189941	1315.829712	674.750977	929.396423	1404.984497	809.983459	1063.301514	1448.335449	987.970093	1227.066895	1500.710815	1035.20752	1189.950806	1447.656982	1011.588806	1208.508911	1474.18396	708.250122	942.349426	1395.006836
